122335,富里市,とみさとし,286-0292,富里市七栄652-1,0476-93-1111
122343,南房総市,みなみぼうそうし,299-2492,南房総市富浦町青木28,0470-33-1021
122351,匝瑳市,そうさし,289-2198,匝瑳市八日市場ハ793番地2,0479-73-0084
122360,香取市,かとりし,287-8501,香取市佐原ロ2127,0478-54-1111
122378,山武市,さんむし,289-1392,山武市殿台296,0475-80-1112
122386,いすみ市,いすみし,298-8501,いすみ市大原7400-1,0470-62-1111
122394,大網白里市,おおあみしらさとし,299-3292,大網白里市大網115-2,0475-70-0300
123226,酒々井町,しすいまち,285-8510,印旛郡酒々井町中央台4-11,043-496-1171
123293,栄町,さかえまち,270-1592,印旛郡栄町安食台1-2,0476-95-1111
123421,神崎町,こうざきまち,289-0292,香取郡神崎町神崎本宿163,0478-72-2111
123471,多古町,たこまち,289-2292,香取郡多古町多古584,0479-76-2611
123498,東庄町,とうのしょうまち,289-0692,香取郡東庄町笹川い4713-131,0478-86-1111
124036,九十九里町,くじゅうくりまち,283-0195,山武郡九十九里町片貝4099,0475-70-3100
124095,芝山町,しばやままち,289-1692,山武郡芝山町小池992,0479-77-3901
124109,横芝光町,よこしばひかりまち,289-1793,山武郡横芝光町宮川11902,0479-84-1211
124214,一宮町,いちのみやまち,299-4396,長生郡一宮町一宮2457,0475-42-2111
124222,睦沢町,むつざわまち,299-4492,長生郡睦沢町下之郷1650-1,0475-44-1111
124231,長生村,ちょうせいむら,299-4394,長生郡長生村本郷1-77,0475-32-2111
124249,白子町,しらこまち,299-4292,長生郡白子町関5074-2,0475-33-2111
124265,長柄町,ながらまち,297-0298,長生郡長柄町桜谷712,0475-35-2111
124273,長南町,ちょうなんまち,297-0192,長生郡長南町長南2110,0475-46-2111
124419,大多喜町,おおたきまち,298-0292,夷隅郡大多喜町大多喜93,0470-82-2111
124435,御宿町,おんじゅくまち,299-5192,夷隅郡御宿町須賀1522,0470-68-2511
124630,鋸南町,きょなんまち,299-2192,安房郡鋸南町下佐久間3458,0470-55-2111
131016,千代田区,ちよだく,102-8688,千代田区九段南1-2-1,03-3264-2111
131024,中央区,ちゅうおうく,104-8404,中央区築地1-1-1,03-3543-0211
131032,港区,みなとく,105-8511,港区芝公園1-5-25,03-3578-2111
131041,新宿区,しんじゅくく,160-8484,新宿区歌舞伎町1-4-1,03-3209-1111
131059,文京区,ぶんきょうく,112-8555,文京区春日1-16-21,03-3812-7111
131067,台東区,たいとうく,110-8615,台東区東上野4-5-6,03-5246-1111
131075,墨田区,すみだく,130-8640,墨田区吾妻橋1-23-20,03-5608-1111
131083,江東区,こうとうく,135-8383,江東区東陽4-11-28,03-3647-9111
131091,品川区,しながわく,140-8715,品川区広町2-1-36,03-3777-1111
131105,目黒区,めぐろく,153-8573,目黒区上目黒2-19-15,03-3715-1111
131113,大田区,おおたく,144-8621,大田区蒲田5-13-14,03-5744-1111
131121,世田谷区,せたがやく,154-8504,世田谷区世田谷4-21-27,03-5432-1111
131130,渋谷区,しぶやく,150-8010,渋谷区宇田川町1-1,03-3463-1211
131148,中野区,なかのく,164-8501,中野区中野4-8-1,03-3389-1111
131156,杉並区,すぎなみく,166-8570,杉並区阿佐谷南1-15-1,03-3312-2111
131164,豊島区,としまく,171-8422,豊島区南池袋2-45-1,03-3981-1111
131172,北区,きたく,114-8508,北区王子本町1-15-22,03-3908-1111
131181,荒川区,あらかわく,116-8501,荒川区荒川2-2-3,03-3802-3111
131199,板橋区,いたばしく,173-8501,板橋区板橋2-66-1,03-3964-1111
131202,練馬区,ねりまく,176-8501,練馬区豊玉北6-12-1,03-3993-1111
131211,足立区,あだちく,120-8510,足立区中央本町1-17-1,03-3880-5111
131229,葛飾区,かつしかく,124-8555,葛飾区立石5-13-1,03-3695-1111
131237,江戸川区,えどがわく,132-8501,江戸川区中央1-4-1,03-3652-1151
132012,八王子市,はちおうじし,192-8501,八王子市元本郷町3-24-1,042-626-3111
132021,立川市,たちかわし,190-8666,立川市泉町1156-9,042-523-2111
132039,武蔵野市,むさしのし,180-8777,武蔵野市緑町2-2-28,0422-51-5131
132047,三鷹市,みたかし,181-8555,三鷹市野崎1-1-1,0422-45-1151
132055,青梅市,おうめし,198-8701,青梅市東青梅1-11-1,0428-22-1111
132063,府中市,ふちゅうし,183-8703,府中市宮西町2-24,042-364-4111
132071,昭島市,あきしまし,196-8511,昭島市田中町1-17-1,042-544-5111
132080,調布市,ちょうふし,182-8511,調布市小島町2-35-1,042-481-7111
132098,町田市,まちだし,194-8520,町田市森野2-2-22,042-722-3111
132101,小金井市,こがねいし,184-8504,小金井市本町6-6-3,042-383-1111
132110,小平市,こだいらし,187-8701,小平市小川町2-1333,042-341-1211
132128,日野市,ひのし,191-0016,日野市神明1-12-1,042-585-1111
132136,東村山市,ひがしむらやまし,189-8501,東村山市本町1-2-3,042-393-5111
132144,国分寺市,こくぶんじし,185-8501,国分寺市戸倉1-6-1,042-325-0111
132152,国立市,くにたちし,186-8501,国立市富士見台2-47-1,042-576-2111
132187,福生市,ふっさし,197-8501,福生市本町5,042-551-1511
132195,狛江市,こまえし,201-8585,狛江市和泉本町1-1-5,03-3430-1111
132209,東大和市,ひがしやまとし,207-8585,東大和市中央3-930,042-563-2111
132217,清瀬市,きよせし,204-8511,清瀬市中里5-842,042-492-5111
132225,東久留米市,ひがしくるめし,203-8555,東久留米市本町3-3-1,042-470-7777
132233,武蔵村山市,むさしむらやまし,208-8501,武蔵村山市本町1-1-1,042-565-1111
132241,多摩市,たまし,206-8666,多摩市関戸6-12-1,042-375-8111
132250,稲城市,いなぎし,206-8601,稲城市東長沼2111,042-378-2111
132276,羽村市,はむらし,205-8601,羽村市緑ヶ丘5-2-1,042-555-1111
132284,あきる野市,あきるのし,197-0814,あきる野市二宮350,042-558-1111
132292,西東京市,にしとうきょうし,188-8666,西東京市南町5-6-13,042-464-1311
133035,瑞穂町,みずほまち,190-1292,西多摩郡瑞穂町大字箱根ヶ崎2335,042-557-0501
133051,日の出町,ひのでまち,190-0192,西多摩郡日の出町平井2780,042-597-0511
133078,檜原村,ひのはらむら,190-0212,西多摩郡檜原村467-1,042-598-1011
133086,奥多摩町,おくたままち,198-0212,西多摩郡奥多摩町氷川215-6,0428-83-2111
133612,大島町,おおしままち,100-0101,大島町元町1-1-14,04992-2-1443
133621,利島村,としまむら,100-0301,利島村248,04992-9-0011
133639,新島村,にいじまむら,100-0402,新島村本村1-1-1,04992-5-0240
133647,神津島村,こうづしまむら,100-0601,神津島村904,04992-8-0011
133817,三宅村,みやけむら,100-1212,三宅島三宅村阿古497,04994-5-0981
133825,御蔵島村,みくらじまむら,100-1301,御蔵島村字入かねが沢,04994-8-2121
134015,八丈町,はちじょうまち,100-1498,八丈島八丈町大賀郷2551-2,04996-2-1121
134023,青ヶ島村,あおがしまむら,100-1701,青ヶ島村無番地,04996-9-0111
134210,小笠原村,おがさわらむら,100-2101,小笠原村父島字西町,04998-2-3111
141003,横浜市,よこはまし,231-0017,横浜市中区港町1－1,045-671-2121
141011,横浜市鶴見区,よこはましつるみく,230-0051,横浜市鶴見区鶴見中央3－20－1,045-510-1818
141020,横浜市神奈川区,よこはましかながわく,221-0824,横浜市神奈川区広台太田町3－8,045-411-7171
141038,横浜市西区,よこはましにしく,220-0051,横浜市西区中央1－5－10,045-320-8484
141046,横浜市中区,よこはましなかく,231-0021,横浜市中区日本大通35,045-224-8181
141054,横浜市南区,よこはましみなみく,232-0024,横浜市南区浦舟町2-33,045-341-1212
141062,横浜市保土ケ谷区,よこはましほどがやく,240-0001,横浜市保土ケ谷区川辺町2－9,045-334-6262
141071,横浜市磯子区,よこはましいそごく,235-0016,横浜市磯子区磯子3－5－1,045-750-2323
141089,横浜市金沢区,よこはましかなざわく,236-0021,横浜市金沢区泥亀2－9－1,045-788-7878
141097,横浜市港北区,よこはましこうほくく,222-0032,横浜市港北区大豆戸町26－1,045-540-2323
141101,横浜市戸塚区,よこはましとつかく,244-0003,横浜市戸塚区戸塚町16－17,045-866-8484
141119,横浜市港南区,よこはましこうなんく,233-0003,横浜市港南区港南4－2－10,045-847-8484
141127,横浜市旭区,よこはましあさひく,241-0022,横浜市旭区鶴ヶ峰1－4－12,045-954-6161
141135,横浜市緑区,よこはましみどりく,226-0013,横浜市緑区寺山町118,045-930-2323
141143,横浜市瀬谷区,よこはましせやく,246-0021,横浜市瀬谷区二ツ橋町190,045-367-5656
141151,横浜市栄区,よこはましさかえく,247-0005,横浜市栄区桂町303－19,045-894-8181
141160,横浜市泉区,よこはましいずみく,245-0016,横浜市泉区和泉町4636－2,045-800-2323
141178,横浜市青葉区,よこはましあおばく,225-0024,横浜市青葉区市ヶ尾町31－4,045-978-2323
141186,横浜市都筑区,よこはましつづきく,224-0032,横浜市都筑区茅ヶ崎中央32－1,045-948-2323
141305,川崎市,かわさきし,210-8577,川崎市川崎区宮本町1,044-200-2111
141313,川崎市川崎区,かわさきしかわさきく,210-8570,川崎市川崎区東田町8,044-201-3113
141321,川崎市幸区,かわさきしさいわいく,212-8570,川崎市幸区戸手本町1－11－1,044-556-6666
141330,川崎市中原区,かわさきしなかはらく,211-8570,川崎市中原区小杉町3－245,044-744-3113
141348,川崎市高津区,かわさきしたかつく,213-8570,川崎市高津区下作延2－8－1,044-861-3113
141356,川崎市多摩区,かわさきしたまく,214-8570,川崎市多摩区登戸1775－1,044-935-3113
141364,川崎市宮前区,かわさきしみやまえく,216-8570,川崎市宮前区宮前平2－20－5,044-856-3113
141372,川崎市麻生区,かわさきしあさおく,215-8570,川崎市麻生区万福寺1－5－1,044-965-5100
141500,相模原市,さがみはらし,252-5277,相模原市中央区中央2－11－15,042-754-1111
141518,相模原市緑区,さがみはらしみどりく,252-5177,相模原市緑区西橋本5－3－21,042-775-8802
141526,相模原市中央区,さがみはらしちゅうおうく,252-5277,相模原市中央区中央2－11－15,042-769-9802
141534,相模原市南区,さがみはらしみなみく,252-0377,相模原市南区相模大野5－31－1,042-749-2134
142018,横須賀市,よこすかし,238-8550,横須賀市小川町11,046-822-4000
142034,平塚市,ひらつかし,254-8686,平塚市浅間町9－1,0463-23-1111
142042,鎌倉市,かまくらし,248-8686,鎌倉市御成町18－10,0467-23-3000
142051,藤沢市,ふじさわし,251-8601,藤沢市朝日町1－1,0466-25-1111
142069,小田原市,おだわらし,250-8555,小田原市荻窪300,0465-33-1300
142077,茅ヶ崎市,ちがさきし,253-8686,茅ヶ崎市茅ヶ崎1－1－1,0467-82-1111
142085,逗子市,ずしし,249-8686,逗子市逗子5－2－16,046-873-1111
142107,三浦市,みうらし,238-0298,三浦市城山町1－1,046-882-1111
142115,秦野市,はだのし,257-8501,秦野市桜町1－3－2,0463-82-5111
142123,厚木市,あつぎし,243-8511,厚木市中町3－17－17,046-223-1511
142131,大和市,やまとし,242-8601,大和市下鶴間1－1－1,046-263-1111
142140,伊勢原市,いせはらし,259-1188,伊勢原市田中348,0463-94-4711
142158,海老名市,えびなし,243-0492,海老名市勝瀬175－1,046-231-2111
142166,座間市,ざまし,252-8566,座間市緑ヶ丘1－1－1,046-255-1111
142174,南足柄市,みなみあしがらし,250-0192,南足柄市関本440,0465-74-2111
142182,綾瀬市,あやせし,252-1192,綾瀬市早川550,0467-77-1111
143014,葉山町,はやままち,240-0192,三浦郡葉山町堀内2135,046-876-1111
143219,寒川町,さむかわまち,253-0196,高座郡寒川町宮山165,0467-74-1111
143413,大磯町,おおいそまち,255-8555,中郡大磯町東小磯183,0463-61-4100
143421,二宮町,にのみやまち,259-0196,中郡二宮町二宮961,0463-71-3311
143618,中井町,なかいまち,259-0197,足柄上郡中井町比奈窪56,0465-81-1111
143626,大井町,おおいまち,258-8501,足柄上郡大井町金子1995,0465-83-1311
143634,松田町,まつだまち,258-8585,足柄上郡松田町松田惣領2037,0465-83-1221
143642,山北町,やまきたまち,258-0195,足柄上郡山北町山北1301－4,0465-75-1122
143669,開成町,かいせいまち,258-8502,足柄上郡開成町延沢773,0465-83-2331
143821,箱根町,はこねまち,250-0398,足柄下郡箱根町湯本256,0460-85-7111
143839,真鶴町,まなづるまち,259-0202,足柄下郡真鶴町岩244－1,0465-68-1131
143847,湯河原町,ゆがわらまち,259-0392,足柄下郡湯河原町中央2－2－1,0465-63-2111
144011,愛川町,あいかわまち,243-0392,愛甲郡愛川町角田251－1,046-285-2111
144029,清川村,きよかわむら,243-0195,愛甲郡清川村煤ヶ谷2216,046-288-1211
151009,新潟市,にいがたし,951-8550,新潟市中央区学校町通1番町602-1,025-228-1000
151017,新潟市北区,にいがたしきたく,950-3393,新潟市北区葛塚3197,025-387-1000
151025,新潟市東区,にいがたしひがしく,950-8709,新潟市東区下木戸1-4-1,025-272-1000
151033,新潟市中央区,にいがたしちゅうおうく,951-8553,新潟市中央区西堀通6番町866,025-223-1000
151041,新潟市江南区,にいがたしこうなんく,950-0195,新潟市江南区泉町3-4-5,025-383-1000
151050,新潟市秋葉区,にいがたしあきはく,956-8601,新潟市秋葉区程島2009,0250-23-1000
151068,新潟市南区,にいがたしみなみく,950-1292,新潟市南区白根1235,025-373-1000
151076,新潟市西区,にいがたしにしく,950-2097,新潟市西区寺尾東3-14-41,025-268-1000
151084,新潟市西蒲区,にいがたしにしかんく,953-8666,新潟市西蒲区巻甲2690-1,0256-73-1000
152021,長岡市,ながおかし,940-8501,長岡市大手通1-4-10,0258-35-1122
152048,三条市,さんじょうし,955-8686,三条市旭町2-3-1,0256-34-5511
152056,柏崎市,かしわざきし,945-8511,柏崎市中央町5-50,0257-23-5111
152064,新発田市,しばたし,957-8686,新発田市中央町3-3-3,0254-22-3030
152081,小千谷市,おぢやし,947-8501,小千谷市城内2-7-5,0258-83-3511
152099,加茂市,かもし,959-1392,加茂市幸町2-3-5,0256-52-0080
152102,十日町市,とおかまちし,948-8501,十日町市千歳町3-3,025-757-3111
152111,見附市,みつけし,954-8686,見附市昭和町2-1-1,0258-62-1700
152129,村上市,むらかみし,958-8501,村上市三之町1-1,0254-53-2111
152137,燕市,つばめし,959-0295,燕市吉田西太田1934,0256-92-1111
152161,糸魚川市,いといがわし,941-8501,糸魚川市一の宮1-2-5,025-552-1511
152170,妙高市,みょうこうし,944-8686,妙高市栄町5-1,0255-72-5111
152188,五泉市,ごせんし,959-1692,五泉市太田1094-1,0250-43-3911
152226,上越市,じょうえつし,943-8601,上越市木田1丁目1-3,025-526-5111
152234,阿賀野市,あがのし,959-2092,阿賀野市岡山町10-15,0250-62-2510
152242,佐渡市,さどし,952-1292,佐渡市千種232,0259-63-3111
152251,魚沼市,うおぬまし,946-8601,魚沼市小出島130-1,025-792-1000
152269,南魚沼市,みなみうおぬまし,949-6696,南魚沼市六日町180-1,025-773-6660
152277,胎内市,たいないし,959-2693,胎内市新和町2-10,0254-43-6111
153079,聖籠町,せいろうまち,957-0192,北蒲原郡聖籠町大字諏訪山1635-4,0254-27-2111
153427,弥彦村,やひこむら,959-0392,西蒲原郡弥彦村大字矢作402,0256-94-3131
153613,田上町,たがみまち,959-1503,南蒲原郡田上町原ヶ崎新田3070,0256-57-6222
153851,阿賀町,あがまち,959-4495,東蒲原郡阿賀町津川580,0254-92-3111
154059,出雲崎町,いずもざきまち,949-4392,三島郡出雲崎町大字川西140,0258-78-3111
154610,湯沢町,ゆざわまち,949-6192,南魚沼郡湯沢町大字神立300,025-784-3451
154822,津南町,つなんまち,949-8292,中魚沼郡津南町大字下船渡戊585,025-765-3111
155047,刈羽村,かりわむら,945-0397,刈羽郡刈羽村大字割町新田215-1,0257-45-2244
155811,関川村,せきかわむら,959-3292,岩船郡関川村大字下関912,0254-64-1441
155861,粟島浦村,あわしまうらむら,958-0061,岩船郡粟島浦村字日ノ見山1513-11,0254-55-2111
162019,富山市,とやまし,930-8510,富山市新桜町7-38,076-431-6111
162027,高岡市,たかおかし,933-8601,高岡市広小路7-50,0766-20-1111
162043,魚津市,うおづし,937-8555,魚津市釈迦堂1-10-1,0765-23-1019
162051,氷見市,ひみし,935-8686,氷見市鞍川1060番地,0766-74-8100
162060,滑川市,なめりかわし,936-8601,滑川市寺家町104,076-475-2111
162078,黒部市,くろべし,938-8555,黒部市三日市1301,0765-54-2111
162086,砺波市,となみし,939-1398,砺波市栄町7-3,0763-33-1111
162094,小矢部市,おやべし,932-8611,小矢部市本町1-1,0766-67-1760
162108,南砺市,なんとし,939-1596,南砺市苗島4880,0763-23-2003
162116,射水市,いみずし,939-0294,射水市新開発410-1,0766-51-6600
163210,舟橋村,ふなはしむら,930-0295,中新川郡舟橋村仏生寺55,076-464-1121
163228,上市町,かみいちまち,930-0393,中新川郡上市町法音寺1,076-472-1111
163236,立山町,たてやままち,930-0292,中新川郡立山町前沢2440,076-463-1121
163422,入善町,にゅうぜんまち,939-0693,下新川郡入善町入膳3255,0765-72-1100
163431,朝日町,あさひまち,939-0793,下新川郡朝日町道下1133,0765-83-1100
172014,金沢市,かなざわし,920-8577,金沢市広坂1-1-1,076-220-2111
172022,七尾市,ななおし,926-8611,七尾市袖ヶ江町イ部25,0767-53-1111
172031,小松市,こまつし,923-8650,小松市小馬出町91,0761-22-4111
172049,輪島市,わじまし,928-8525,輪島市二ツ屋町2字29,0768-22-2211
172057,珠洲市,すずし,927-1295,珠洲市上戸町北方1の6の2,0768-82-2222
172065,加賀市,かがし,922-8622,加賀市大聖寺南町ニ41,0761-72-1111
172073,羽咋市,はくいし,925-8501,羽咋市旭町ア200,0767-22-1111
172090,かほく市,かほくし,929-1195,かほく市宇野気ニ81,076-283-1111
172103,白山市,はくさんし,924-8688,白山市倉光2-1,076-276-1111
172111,能美市,のみし,923-1297,能美市来丸町1110,0761-58-1111
172120,野々市市,ののいちし,921-8510,野々市市三納1-1,076-227-6000
173240,川北町,かわきたまち,923-1295,能美郡川北町壱ツ屋174,076-277-1111
173614,津幡町,つばたまち,929-0393,河北郡津幡町加賀爪ニ3,076-288-2121
173657,内灘町,うちなだまち,920-0292,河北郡内灘町字大学1-2-1,076-286-1111
173843,志賀町,しかまち,925-0198,羽咋郡志賀町末吉千古1-1,0767-32-1111
173860,宝達志水町,ほうだつしみずちょう,929-1492,羽咋郡宝達志水町子浦そ18-1,0767-29-3111
174076,中能登町,なかのとまち,929-1792,鹿島郡中能登町末坂9部46番地,0767-74-1234
174611,穴水町,あなみずまち,927-8601,鳳珠郡穴水町字川島ラ174,0768-52-0300
174637,能登町,のとちょう,927-0492,鳳珠郡能登町字宇出津ト字50番地1,0768-62-1000
182010,福井市,ふくいし,910-8511,福井市大手3-10-1,0776-20-5111
182028,敦賀市,つるがし,914-8501,敦賀市中央町2-1-1,0770-21-1111
182044,小浜市,おばまし,917-8585,小浜市大手町6-3,0770-53-1111
182052,大野市,おおのし,912-8666,大野市天神町1-1,0779-66-1111
182061,勝山市,かつやまし,911-8501,勝山市元町1-1-1,0779-88-1111
182079,鯖江市,さばえし,916-8666,鯖江市西山町13-1,0778-51-2200
182087,あわら市,あわらし,919-0692,あわら市市姫3-1-1,0776-73-1221
182095,越前市,えちぜんし,915-8530,越前市府中1-13-7,0778-22-3000
182109,坂井市,さかいし,919-0592,坂井市坂井町下新庄1-1,0776-66-1500
183229,永平寺町,えいへいじちょう,910-1192,吉田郡永平寺町松岡春日1-4,0776-61-1111
183822,池田町,いけだちょう,910-2512,今立郡池田町稲荷35-4,0778-44-6000
184047,南越前町,みなみえちぜんちょう,919-0292,南条郡南越前町東大道29-1,0778-47-3000
184233,越前町,えちぜんちょう,916-0192,丹生郡越前町西田中13-5-1,0778-34-1234
184420,美浜町,みはまちょう,919-1192,三方郡美浜町郷市25-25,0770-32-1111
184811,高浜町,たかはまちょう,919-2292,大飯郡高浜町宮崎86-23-2,0770-72-1111
184837,おおい町,おおいちょう,919-2111,大飯郡おおい町本郷136-1-1,0770-77-1111
185019,若狭町,わかさちょう,919-1393,三方上中郡若狭町中央1-1,0770-45-1111
192015,甲府市,こうふし,400-8585,甲府市丸の内1-18-1,055-237-1161
192023,富士吉田市,ふじよしだし,403-8601,富士吉田市下吉田6-1-1,0555-22-1111
192040,都留市,つるし,402-8501,都留市上谷1-1-1,0554-43-1111
192058,山梨市,やまなしし,405-8501,山梨市小原西843,0553-22-1111
192066,大月市,おおつきし,401-8601,大月市大月2-6-20,0554-22-2111
192074,韮崎市,にらさきし,407-8501,韮崎市水神1-3-1,0551-22-1111
192082,南アルプス市,みなみあるぷすし,400-0395,南アルプス市小笠原376,055-282-1111
192091,北杜市,ほくとし,408-0188,北杜市須玉町大豆生田961-1,0551-42-1111
192104,甲斐市,かいし,400-0192,甲斐市篠原2610,055-276-2111
192112,笛吹市,ふえふきし,406-8510,笛吹市石和町市部777,055-262-4111
192121,上野原市,うえのはらし,409-0192,上野原市上野原3832,0554-62-3111
192139,甲州市,こうしゅうし,404-8501,甲州市塩山上於曽1085番地1,0553-32-2111
192147,中央市,ちゅうおうし,409-3892,中央市臼井阿原301-1,055-274-1111
193461,市川三郷町,いちかわみさとちょう,409-3601,西八代郡市川三郷町市川大門1790-3,055-272-1101
193640,早川町,はやかわちょう,409-2732,南巨摩郡早川町高住758,0556-45-2511
193658,身延町,みのぶちょう,409-3392,南巨摩郡身延町切石350,0556-42-2111
193666,南部町,なんぶちょう,409-2192,南巨摩郡南部町福士28505-2,0556-66-2111
193682,富士川町,ふじかわちょう,400-0592,南巨摩郡富士川町天神中条1134,0556-22-1111
193844,昭和町,しょうわちょう,409-3880,中巨摩郡昭和町押越542-2,055-275-2111
194221,道志村,どうしむら,402-0209,南都留郡道志村6181-1,0554-52-2111
194239,西桂町,にしかつらちょう,403-0022,南都留郡西桂町小沼1501-1,0555-25-2121
194247,忍野村,おしのむら,401-0592,南都留郡忍野村忍草1514,0555-84-3111
194255,山中湖村,やまなかこむら,401-0595,南都留郡山中湖村山中237-1,0555-62-1111
194298,鳴沢村,なるさわむら,401-0398,南都留郡鳴沢村1575,0555-85-2311
194301,富士河口湖町,ふじかわぐちこまち,401-0392,南都留郡富士河口湖町船津1700,0555-72-1111
194425,小菅村,こすげむら,409-0211,北都留郡小菅村4698,0428-87-0111
194433,丹波山村,たばやまむら,409-0305,北都留郡丹波山村890,0428-88-0211
202011,長野市,ながのし,380-8512,長野市大字鶴賀緑町1613,026-226-4911
202029,松本市,まつもとし,390-8620,松本市丸の内3-7,0263-34-3000
202037,上田市,うえだし,386-8601,上田市大手1-11-16,0268-22-4100
202045,岡谷市,おかやし,394-8510,岡谷市幸町8-1,0266-23-4811
202053,飯田市,いいだし,395-8501,飯田市大久保町2534,0265-22-4511
202061,諏訪市,すわし,392-8511,諏訪市高島1-22-30,0266-52-4141
202070,須坂市,すざかし,382-8511,須坂市大字須坂1528-1,026-245-1400
202088,小諸市,こもろし,384-8501,小諸市相生町3-3-3,0267-22-1700
202096,伊那市,いなし,396-8617,伊那市下新田3050,0265-78-4111
202100,駒ヶ根市,こまがねし,399-4192,駒ヶ根市赤須町20-1,0265-83-2111
202118,中野市,なかのし,383-8614,中野市三好町1-3-19,0269-22-2111
202126,大町市,おおまちし,398-8601,大町市大町3887,0261-22-0420
202134,飯山市,いいやまし,389-2292,飯山市大字飯山1110-1,0269-62-3111
202142,茅野市,ちのし,391-8501,茅野市塚原2-6-1,0266-72-2101
202151,塩尻市,しおじりし,399-0786,塩尻市大門7番町3-3,0263-52-0280
202177,佐久市,さくし,385-8501,佐久市中込3056,0267-62-2111
202185,千曲市,ちくまし,387-8511,千曲市杭瀬下2丁目1番地,026-273-1111
202193,東御市,とうみし,389-0592,東御市県281-2,0268-62-1111
202207,安曇野市,あづみのし,399-8281,安曇野市豊科6000,0263-71-2000
203033,小海町,こうみまち,384-1192,南佐久郡小海町大字豊里57-1,0267-92-2525
203041,川上村,かわかみむら,384-1405,南佐久郡川上村大字大深山525,0267-97-2121
203050,南牧村,みなみまきむら,384-1302,南佐久郡南牧村大字海ノ口1051,0267-96-2211
203068,南相木村,みなみあいきむら,384-1211,南佐久郡南相木村3525-1,0267-78-2121
203076,北相木村,きたあいきむら,384-1201,南佐久郡北相木村2744,0267-77-2111
203092,佐久穂町,さくほまち,384-0697,南佐久郡佐久穂町大字高野町569,0267-86-2525
203211,軽井沢町,かるいざわまち,389-0192,北佐久郡軽井沢町大字長倉2381-1,0267-45-8111
203238,御代田町,みよたまち,389-0292,北佐久郡御代田町大字馬瀬口1794-6,0267-32-3111
203246,立科町,たてしなまち,384-2305,北佐久郡立科町大字芦田2532,0267-56-2311
203491,青木村,あおきむら,386-1601,小県郡青木村大字田沢111,0268-49-0111
203505,長和町,ながわまち,386-0603,小県郡長和町古町4247-1,0268-68-3111
203611,下諏訪町,しもすわまち,393-8501,諏訪郡下諏訪町4613-8,0266-27-1111
203629,富士見町,ふじみまち,399-0292,諏訪郡富士見町落合10777,0266-62-2250
203637,原村,はらむら,391-0192,諏訪郡原村6549-1,0266-79-2111
203823,辰野町,たつのまち,399-0493,上伊那郡辰野町中央1,0266-41-1111
203831,箕輪町,みのわまち,399-4695,上伊那郡箕輪町大字中箕輪10298,0265-79-3111
203840,飯島町,いいじままち,399-3797,上伊那郡飯島町飯島2537,0265-86-3111
203858,南箕輪村,みなみみのわむら,399-4592,上伊那郡南箕輪村4825-1,0265-72-2104
203866,中川村,なかがわむら,399-3892,上伊那郡中川村大草4045-1,0265-88-3001
203882,宮田村,みやだむら,399-4392,上伊那郡宮田村98,0265-85-3181
204021,松川町,まつかわまち,399-3303,下伊那郡松川町元大島3823,0265-36-3111
204030,高森町,たかもりまち,399-3193,下伊那郡高森町下市田2183-1,0265-35-3111
204048,阿南町,あなんちょう,399-1511,下伊那郡阿南町東條58-1,0260-22-2141
204072,阿智村,あちむら,395-0303,下伊那郡阿智村駒場483,0265-43-2220
204099,平谷村,ひらやむら,395-0601,下伊那郡平谷村354,0265-48-2211
204102,根羽村,ねばむら,395-0701,下伊那郡根羽村2131-1,0265-49-2111
204111,下條村,しもじょうむら,399-2101,下伊那郡下條村睦沢8801-1,0260-27-2311
204129,売木村,うるぎむら,399-1689,下伊那郡売木村968-1,0260-28-2311
204137,天龍村,てんりゅうむら,399-1201,下伊那郡天龍村平岡878,0260-32-2001
204145,泰阜村,やすおかむら,399-1895,下伊那郡泰阜村3236-1,0260-26-2111
204153,喬木村,たかぎむら,395-1107,下伊那郡喬木村6664,0265-33-2001
204161,豊丘村,とよおかむら,399-3295,下伊那郡豊丘村大字神稲3120,0265-35-3311
204170,大鹿村,おおしかむら,399-3502,下伊那郡大鹿村大字大河原354,0265-39-2001
204226,上松町,あげまつまち,399-5603,木曽郡上松町駅前通り2-13,0264-52-2001
204234,南木曽町,なぎそまち,399-5301,木曽郡南木曽町大字読書3668-1,0264-57-2001
204251,木祖村,きそむら,399-6201,木曽郡木祖村薮原1191-1,0264-36-2001
204293,王滝村,おうたきむら,397-0201,木曽郡王滝村3623,0264-48-2001
204307,大桑村,おおくわむら,399-5503,木曽郡大桑村大字長野2778,0264-55-3080
204323,木曽町,きそまち,397-8588,木曽郡木曽町福島2326-6,0264-22-3000
204463,麻績村,おみむら,399-7701,東筑摩郡麻績村麻3837,0263-67-3001
204480,生坂村,いくさかむら,399-7201,東筑摩郡生坂村5493-2,0263-69-3111
204501,山形村,やまがたむら,390-1392,東筑摩郡山形村2030-1,0263-98-3111
204510,朝日村,あさひむら,390-1188,東筑摩郡朝日村大字古見1555-1,0263-99-2001
204528,筑北村,ちくほくむら,399-7501,東筑摩郡筑北村西条4195,0263-66-2111
204811,池田町,いけだまち,399-8696,北安曇郡池田町大字池田3203-6,0261-62-3131
204820,松川村,まつかわむら,399-8501,北安曇郡松川村76-5,0261-62-3111
204854,白馬村,はくばむら,399-9393,北安曇郡白馬村大字北城7025,0261-72-5000
204862,小谷村,おたりむら,399-9494,北安曇郡小谷村大字中小谷丙131,0261-82-2001
